1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Serba Jadi,Seluruh Kelurahan/Desa,20985,20985,20991,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Perbaungan,Seluruh Kelurahan/Desa,20986,20986,20986,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Pantai Cermin,Seluruh Kelurahan/Desa,20987,20987,20987,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Pegajahan,Seluruh Kelurahan/Desa,20988,20988,20986,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Dolok Masihul,Seluruh Kelurahan/Desa,20991,20991,20991,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Sipispis,Seluruh Kelurahan/Desa,20992,20992,20992,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Dolok Merawan,Seluruh Kelurahan/Desa,20993,20993,20993,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Bandar Khalifah,Seluruh Kelurahan/Desa,20994,20994,20994,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Tanjung Beringin,Seluruh Kelurahan/Desa,20996,20996,20994,
1,SUMATERA UTARA,KAB. SERDANG BEDAGAI,Kec. Teluk Mengkudu,Seluruh Kelurahan/Desa,20997,20997,20997,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Barat,Kel. Bantan,21111,21111,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Barat,Kel. Banjar,21112,21112,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Barat,Kel. Simarito,21113,21113,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Barat,Kel. Sipinggol-Pinggol,21114,21114,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Barat,Kel. Timbang Galung,21116,21116,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Barat,Kel. Proklamasi,21117,21117,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Barat,Kel. Dwikora,21118,21118,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Selatan,Kel. Simalungun,21121,21121,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Selatan,Kel. Karo,21122,21122,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Selatan,Kel. Toba,21123,21123,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Selatan,Kel. Kristen,21124,21124,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Selatan,Kel. Martimbang,21125,21125,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Selatan,Kel. Aek Nauli,21126,21126,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Marimbun,Kel. Pematang Marihat,21127,21127,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Marihat,Kel. Sukamaju,21127,21128,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Marihat,Kel. Naga Huta Timur,21129,21128,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Marihat,Kel. Parhorasan Nauli,21128,21128,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Marimbun,Kel. Simarimbun,21129,21129,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Timur,Kel. Pardomuan,21131,21131,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Timur,Kel. Pahlawan,21132,21132,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Timur,Kel. Tomuan,21133,21133,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Timur,Kel. Kebun Sayur,21134,21134,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Timur,Kel. Merdeka,21135,21135,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Timur,Kel. Asuhan,21136,21136,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Martoba,Kel. Tambun Nabolon,21137,21137,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Martoba,Kel. Sumber Jaya,21151,21138,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Martoba,Kel. Pondok Sayur,21138,21138,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Sitalasari,Seluruh Kelurahan/Desa,21139,21139,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Utara,Kel. Sigulang-gulang,21141,21141,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Utara,Kel. Bane,21142,21142,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Utara,Kel. Martoba,21143,21143,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Utara,Kel. Melayu,21144,21144,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Utara,Kel. Baru,21145,21145,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Utara,Kel. Sukadame,21146,21146,21100,
1,SUMATERA UTARA,KOTA PEMATANGSIANTAR,Kec. Siantar Utara,Kel. Kahean,21147,21147,21100,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Siantar,Kel. Silampuyang,21151,21151,21152,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Siantar,Kel. Karang Bangun,21151,21151,21100,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Gunung Malela,Seluruh Kelurahan/Desa,21151,21153,21153,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Tapian Dolok,Seluruh Kelurahan/Desa,21154,21154,21100,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Dolok Batu Nanggar,Seluruh Kelurahan/Desa,21155,21155,21155,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Raya Kahean,Seluruh Kelurahan/Desa,21156,21156,21156,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Silou Kahean,Seluruh Kelurahan/Desa,21157,21157,21168,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Panei,Seluruh Kelurahan/Desa,21161,21161,21161,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Raya,Seluruh Kelurahan/Desa,21162,21162,21162,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Dolok Pardamean,Seluruh Kelurahan/Desa,21163,21163,21163,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Purba,Seluruh Kelurahan/Desa,21165,21165,21165,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Haranggaol Horison,Seluruh Kelurahan/Desa,21165,21166,21165,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Silimakuta,Seluruh Kelurahan/Desa,21167,21167,21167,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Dolok Silau,Seluruh Kelurahan/Desa,21168,21168,21168,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Pamatang Silima Huta,Seluruh Kelurahan/Desa,21167,21169,21167,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Sidamanik,Seluruh Kelurahan/Desa,21171,21171,21171,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Jorlang Hataran,Seluruh Kelurahan/Desa,21172,21172,21172,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Dolok Panribuan,Seluruh Kelurahan/Desa,21173,21173,21173,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Girsang Sipangan Bolon,Seluruh Kelurahan/Desa,21174,21174,21174,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Pematang Sidamanik,Seluruh Kelurahan/Desa,21171,21175,21171,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Tanah Jawa,Seluruh Kelurahan/Desa,21181,21181,21181,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Huta Bayu Raja,Ds. Mariah Hombang,21182,21182,21182,C
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Huta Bayu Raja,Ds. Dolok Sinumbah,21182,21182,21184,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Bosar Maligas,Seluruh Kelurahan/Desa,21183,21183,21183,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Bandar,Ds. Pematang Kerasaan,21184,21184,21184,C
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Bandar,Ds. Bandar Pulo,21184,21184,21186,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Bandar Masilam,Seluruh Kelurahan/Desa,21184,21185,21184,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Pematang Bandar,Seluruh Kelurahan/Desa,21186,21186,21186,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Ujung Padang,Seluruh Kelurahan/Desa,21187,21187,21183,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Hatonduhan,Seluruh Kelurahan/Desa,21181,21191,21181,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Jawa Maraja Bah Jambi,Ds. Jawa Maraja,21182,21192,21182,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Jawa Maraja Bah Jambi,Ds. Moho,21182,21192,21153,C
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Bandar Huluan,Seluruh Desa,21186,21193,21186,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Gunung Maligas,Seluruh Desa,21151,21194,21100,
1,SUMATERA UTARA,KAB. SIMALUNGUN,Kec. Panombeian Pane,Seluruh Desa,21161,21195,21161,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Bunut,21211,21211,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Sidodadi,21212,21212,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Sei Renggas,21213,21213,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Kisaran Barat,21214,21214,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Tebing Kisaran,21215,21215,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Kisaran Baru,21216,21216,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Sido Mukti,21217,21217,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Barat,Kel. Tegal Sari,21218,21218,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Gambir Baru,21221,21221,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Teladan,21222,21222,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Mutiara,21223,21223,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Sentang,21224,21224,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Siumbut Umbut,21225,21225,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Siumbut Baru,21226,21226,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Kedai Ledang,21227,21227,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Selawan,21228,21228,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Kisaran Naga,21219,21229,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Kota Kisaran Timur,Kel. Karang Anyer,21229,21229,21200,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Buntu Pane,Seluruh Kelurahan/Desa,21261,21261,21261,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Bandar Pasir Mandoge,Seluruh Kelurahan/Desa,21262,21262,21262,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Air Joman,Seluruh Kelurahan/Desa,21263,21263,21263,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Meranti,Seluruh Kelurahan/Desa,21264,21264,21264,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Silau Laut,Seluruh Kelurahan/Desa,21263,21265,21263,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Pulo Bandring,Seluruh Kelurahan/Desa,21264,21266,21264,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Rawang Panca Arga,Seluruh Kelurahan/Desa,21264,21267,21264,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Setia Janji,Seluruh Kelurahan/Desa,21261,21268,21261,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Simpang Empat,Seluruh Kelurahan/Desa,21271,21271,21271,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Air Batu,Ds. Sei Alim Ulu,21272,21272,21272,C
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Air Batu,Ds. Air Ginting,21272,21272,21271,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Pulau Rakyat,Seluruh Kelurahan/Desa,21273,21273,21273,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Bandar Pulau,Seluruh Kelurahan/Desa,21274,21274,21274,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Aek Kuasan,Seluruh Kelurahan/Desa,21275,21275,21275,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Aek Ledong,Seluruh Kelurahan/Desa,21275,21276,21275,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Teluk Dalam,Ds. Air Teluk Kiri,21271,21277,21271,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Teluk Dalam,Ds. Pulau Maria,21271,21277,21272,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Sei Dadap,Seluruh Kelurahan/Desa,21272,21291,21272,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Tinggi Raja,Seluruh Kelurahan/Desa,21261,21292,21261,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Aek Songsongan,Seluruh Kelurahan/Desa,21274,21293,21274,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Rahuning,Ds. Rahuning,21274,21294,21273,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Rahuning,Ds. Batu Anam,21274,21294,21272,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Rahuning,Ds. Perkebunan AekNagaga,21274,21294,21274,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Selatan,Kel. Tanjung Balai Kota I,21311,21311,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Selatan,Kel. Tanjung Balai Kota II,21312,21312,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Selatan,Kel. Perwira,21313,21313,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Selatan,Kel. Karya,21314,21314,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Selatan,Kel. Pantai Burung,21315,21315,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Selatan,Kel. Indra Sakti,21316,21316,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Utara,Kel. Tanjung Balai Kota III,21321,21321,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Utara,Kel. Tanjung Balai Kota IV,21322,21322,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Utara,Kel. Sejahtera,21323,21323,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Utara,Kel. Kualo Silau Bestari,21324,21324,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Tanjung Balai Utara,Kel. Mata Halasan,21325,21325,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Teluk Nibung,Kel. Kapias Pulau Buaya,21331,21331,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Teluk Nibung,Kel. Perjuangan,21332,21332,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Teluk Nibung,Kel. Pematang Pasir,21333,21333,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Teluk Nibung,Kel. Sei Merbau,21334,21334,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Teluk Nibung,Kel. Beting Kuala Kapias,21335,21335,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Sei Tualang Raso,Kel. Pasar Baru,21341,21341,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Sei Tualang Raso,Kel. Muara Sentosa,21342,21342,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Sei Tualang Raso,Kel. Sumber Sari,21343,21343,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Sei Tualang Raso,Kel. Keramat Kubah,21344,21344,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Sei Tualang Raso,Kel. Sungai Raja,21345,21345,21300,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Tanjung Balai,Seluruh Kelurahan/Desa,21351,21351,21351,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar,Kel. Sijambi,21361,21361,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar,Kel. Gading,21362,21362,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar,Kel. Sirantau,21368,21368,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar,Kel. Pahang,21369,21369,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar Timur,Kel. Selat Lancang,21363,21373,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar Timur,Kel. Selat Tanjung Medan,21364,21374,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar Timur,Kel. Semula Jadi,21365,21375,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar Timur,Kel. Pulau Simardan,21366,21376,21300,
1,SUMATERA UTARA,KOTA TANJUNG BALAI,Kec. Datuk Bandar Timur,Kel. Bunga Tanjung,21367,21377,21300,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Sei Kepayang,Seluruh Kelurahan/Desa,21381,21381,21381,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Sei Kepayang Barat,Seluruh Kelurahan/Desa,21381,21382,21381,
1,SUMATERA UTARA,KAB. ASAHAN,Kec. Sei Kepayang Timur,Seluruh Kelurahan/Desa,21381,21383,21381,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Padang Matinggi,21411,21411,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Rantauprapat,21412,21412,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Siringo-Ringo,21413,21413,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Sirandorung,21414,21414,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Binaraga,21416,21416,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Cendana,21417,21417,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Kartini,21418,21418,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Utara,Kel. Aek Paing,21419,21419,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Bakaran Batu,21421,21421,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Ujung Bandar,21422,21422,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Lobusona,21423,21423,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Sidorejo,21424,21424,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Sigambal,21425,21425,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Pardamean,21426,21426,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Danau Bale,21427,21427,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Sioldengan,21428,21428,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Rantau Selatan,Kel. Urung Kompas,21429,21429,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Bilah Barat,Seluruh Kelurahan/Desa,21462,21459,21400,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Bilah Hulu,Seluruh Kelurahan/Desa,21462,21462,21462,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Bilah Hilir,Seluruh Kelurahan/Desa,21471,21471,21471,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Panai Tengah,Seluruh Kelurahan/Desa,21472,21472,21472,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Panai Hilir,Seluruh Kelurahan/Desa,21473,21473,21473,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Panai Hulu,Seluruh Kelurahan/Desa,21472,21476,21471,
1,SUMATERA UTARA,KAB. LABUHANBATU,Kec. Pangkatan,Seluruh Kelurahan/Desa,21471,21477,21462,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Kel. Kota Pinang,21464,21511,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Simatahari,21464,21512,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Mampang,21464,21513,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Pasir Tuntung,21464,21514,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Sisumut,21464,21515,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Hadundung,21464,21516,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Sosopan,21464,21517,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Perkebunan Nomark,21464,21518,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kotapinang,Ds. Perkebunan Nagodang,21464,21519,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Silangkitang,Ds. Mandala Sena,21461,21561,21461,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kampung Rakyat,Ds. Perk. Pelabian,21463,21563,21463,C
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Kampung Rakyat,Ds. Perk. Teluk Panji,21463,21563,21464,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Sungai Kanan,Seluruh Kelurahan/Desa,21465,21571,21465,
1,SUMATERA UTARA,KAB. LABUHANBATU SELATAN,Kec. Torgamba,Seluruh Kelurahan/Desa,21464,21572,21572B1,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Sei Balai,Seluruh Kelurahan/Desa,21252,21652,21252,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Tanjung Tiram,Seluruh Kelurahan/Desa,21253,21653,21253,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Talawi,Ds. glugur makmur,21254,21654,21252,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Talawi,Ds. Mesjid Lama,21254,21654,21253,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Talawi,Ds. Sei Muka,21254,21654,21254,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Lima Puluh,Kel. Lima puluh kota,21255,21655,21255,C
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Lima Puluh,Ds. Pasir Permit,21255,21655,21254,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Air Putih,Seluruh Kelurahan/Desa,21256,21656,21256,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Sei Suka,Ds. Simpang kopi,21257,21657,21257,C
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Sei Suka,Kel. Perkebunan SiparePare,21257,21657,21256,
1,SUMATERA UTARA,KAB. BATU BARA,Kec. Medang Deras,Seluruh Kelurahan/Desa,21258,21658,21258,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Kel. Aek Kanopan,21457,21711,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Kel. Aek Kanopan Timur,21457,21712,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Ds. Kuala Beringin,21457,21713,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Ds. Perpaudangan,21457,21714,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Ds. Pulo Dogom,21457,21715,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Ds. Perkebunan Londut,21457,21716,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Ds. Perkebunan Mambang Muda,21457,21717,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Ds. Perkebunan Hanna,21457,21718,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hulu,Ds. Sukarame,21457,21719,21457,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Marbau,Seluruh Kelurahan/Desa,21452,21752,21452,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Na IX - X,Seluruh Kelurahan/Desa,21454,21754,21454,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Aek Natas,Seluruh Kelurahan/Desa,21455,21755,21455,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Hilir,Seluruh Kelurahan/Desa,21474,21774,21475,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Leidong,Seluruh Kelurahan/Desa,21475,21775,21475,
1,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,Kec. Kualuh Selatan,Seluruh Kelurahan/Desa,21457,21781,21457,
